Issue Type,Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,AMQ-3381,12512192,Connections web console page shows two rows per connection (one empty),dejanb,dejanb,Minor,Resolved,Fixed,29/Jun/11 10:09,20/Sep/11 10:41,
Bug,AMQ-3380,12512008,Exclusive consumers do not rollback session when switched after master slave failover,,mserrano,Critical,Resolved,Fixed,28/Jun/11 15:31,20/Sep/11 10:42,
Bug,AMQ-3376,12511344,Master/slave + cluster leaves messages on slave,,eivindsi,Major,Closed,Won't Fix,23/Jun/11 11:36,05/Dec/12 20:34,
Bug,AMQ-3375,12511337,stomp consumer might not receive all msgs of a virtual topic queue with memory limits,gtully,tmielke,Major,Resolved,Fixed,23/Jun/11 10:07,20/Sep/11 10:41,
Bug,AMQ-3374,12511208,Long KahaDB transactions could lead to OutOfMemory,dejanb,dejanb,Major,Resolved,Fixed,22/Jun/11 07:59,27/Dec/11 12:31,
Bug,AMQ-3373,12510950,Pure master/slave connection state error on the master machine. ,,jguerra,Major,Closed,Won't Fix,20/Jun/11 12:15,29/Nov/12 21:25,
Bug,AMQ-3371,12510930,Not possible to use brokerUri option when using ./activemq console command line,,cmoulliard,Major,Closed,Not A Problem,20/Jun/11 10:06,25/Aug/11 19:48,
Bug,AMQ-3369,12510581,occasionally NPE in ActiveMQTextMessage.getSize(),,ipechorin,Major,Closed,Cannot Reproduce,16/Jun/11 14:50,22/Aug/11 13:18,
Bug,AMQ-3367,12510283,"NoSuchMethodError when trying to ""Edit Route in Groovy""",,benje,Minor,Closed,Won't Fix,14/Jun/11 08:29,14/Oct/11 21:01,
Bug,AMQ-3366,12510104,Non localhost clients unable to receive subscription updates,,rwobrien,Major,Closed,Incomplete,13/Jun/11 15:43,25/Sep/11 19:52,
Bug,AMQ-3364,12509834,Broker can lose messages during pure master/slave failover when master undergoes a controlled shutdown,,mserrano,Critical,Closed,Won't Fix,10/Jun/11 14:05,29/Nov/12 21:25,
Bug,AMQ-3361,12509423,Advisory for MessageConsumed: Advisory message sent even for unsuccessful message consumption(i.e. advisory sent before the rollback),,jaskaran81,Major,Closed,Cannot Reproduce,07/Jun/11 06:19,30/Jun/11 20:14,
Bug,AMQ-3359,12509370,UDP Transport connector listens on a random port number,,amir.malekpour,Major,Closed,Cannot Reproduce,06/Jun/11 17:18,09/Feb/12 16:38,
Bug,AMQ-3358,12509358,ActiveMQ JMXConnectorFactory is not calling close causing thousands of threads to be created,dejanb,reidmorrison,Major,Closed,Not A Problem,06/Jun/11 14:34,07/Jun/11 18:42,
Bug,AMQ-3357,12509175,vmQueueCursor or fileQueueCursor with expired messages in the store can lead to startup hang with kahaDB,gtully,gtully,Major,Resolved,Fixed,03/Jun/11 12:23,02/May/13 02:29,
Bug,AMQ-3355,12509129,Selectors on message properties with a hyphen in the name don't work with STOMP,,agasparovic,Major,Closed,Won't Fix,02/Jun/11 21:07,25/Apr/17 20:47,
Bug,AMQ-3353,12509120,Durable subscribers on durable topics don't receive messages after network disconnect,gtully,sfali16,Major,Resolved,Fixed,02/Jun/11 19:31,28/Mar/13 14:26,
Bug,AMQ-3352,12509110,failover ConnectionStateTracker can lead to OOM with TextMessages,gtully,gtully,Major,Resolved,Fixed,02/Jun/11 17:11,20/Sep/11 10:42,
Bug,AMQ-3350,12509087,amq.js initHandler() method swallows first message received,davsclaus,kseiss,Trivial,Resolved,Fixed,02/Jun/11 14:13,02/Apr/14 23:54,
Bug,AMQ-3345,12508951,Possible CSRF attack on 5.5,,jsegura,Major,Closed,Cannot Reproduce,01/Jun/11 12:10,11/Aug/11 18:13,
Bug,AMQ-3344,12508950,Daemon mode doesn't work for network connection,,shcheklein,Major,Closed,Not A Problem,01/Jun/11 12:09,06/Nov/12 21:53,
Bug,AMQ-3343,12508932,Update reference to Jencks project ,dejanb,gerald.preissler,Trivial,Resolved,Fixed,01/Jun/11 09:17,01/Jun/11 12:16,
Bug,AMQ-3342,12508886,Shutdown of broker waiting for shared fileystem lock blocks,tabish,artnaseef,Minor,Resolved,Fixed,31/May/11 23:29,20/Sep/11 10:42,
Bug,AMQ-3336,12508355,Temporary Destination errors on H/A failover in broker network with Failover transport,,artnaseef,Minor,Open,,25/May/11 21:10,26/May/11 16:47,
Bug,AMQ-3331,12507786,"When a producer from a network bridge is blocked by producer flow control, all producers from the network bridge get blocked.",gtully,stirlingc,Major,Resolved,Fixed,19/May/11 17:23,01/Feb/13 17:23,
Bug,AMQ-3330,12507778,Regression: durable subscriber reconnection throws javax.jms.JMSException: Durable consumer is in use for client: C1 and subscriptionName: jmsConnectorC1.broadcast,,aperepel,Major,Closed,Incomplete,19/May/11 16:45,01/Aug/11 19:20,
Bug,AMQ-3327,12507641,Messages received after unsubscribe/receipt using STOMP protocol.,,izzyalanis,Critical,Closed,Won't Fix,18/May/11 18:40,20/May/11 13:11,
Bug,AMQ-3325,12507461,"PList temp store,  chunk stream does not exist when broker under stress",gtully,gtully,Major,Resolved,Fixed,17/May/11 08:58,20/Sep/11 10:42,
Bug,AMQ-3324,12507442,"ActiveMQ.Advisory.xxxxxx.TempQueue.xxx, AMQ.A.xxx.Queue.xxx and AMQ.A.xxx.Topic.xxx Topics don't get removed when the originating tempQueue, Queue or Topic is removed so is somewhat a memory leak",,marcelcasado,Minor,Closed,Not A Problem,17/May/11 03:06,10/Oct/11 19:38,
Bug,AMQ-3320,12507051,ActiveMQ.Advisory.MessageConsumed.TempQueue and AMQ.A.MC.Queue Topics receive advisory messages when TQ or Queue are purged,,marcelcasado,Minor,Open,,12/May/11 22:55,12/Jul/11 23:48,
Bug,AMQ-3319,12507047,A possible browsing concurrency issue in org.apache.activemq.broker.region.Queue,tabish,pbruski_,Major,Resolved,Fixed,12/May/11 21:58,20/Sep/11 10:42,
Bug,AMQ-3316,12506889,Memory leak in ConnectionStateTracker with MessagePull objects,gtully,mcarpella,Major,Resolved,Fixed,11/May/11 18:14,16/Jan/14 22:54,
Bug,AMQ-3314,12506741,"FilePendingMessageCursor isFull reports full in error when temp store is full, even if not needing the temp store",gtully,gtully,Major,Resolved,Fixed,10/May/11 17:11,09/Apr/15 21:34,
Bug,AMQ-3313,12506732,"When prefetch size=1 and ack-mode=CLIENT_ACKNOWLEDGE, 2 messages are dispatched to client actually.",,actyahflo,Minor,Closed,Not A Problem,10/May/11 15:32,19/Jul/11 20:55,
Bug,AMQ-3312,12506666,Queue's moveMatchingMessagesTo method is extremely slow to the point of being unusable as Queue size increases,tabish,stirlingc,Major,Resolved,Fixed,09/May/11 23:50,20/Sep/11 10:42,
Bug,AMQ-3311,12506650,maven-activemq-perf-plugin documentation wrong : sysTest.reportDirectory should be sysTest.reportDir,,scranton,Major,Resolved,Fixed,09/May/11 19:12,20/May/11 13:19,
Bug,AMQ-3310,12506622,"IOException PListStore ""Could not locate data file"" from FilePendingMessageCursor",gtully,gtully,Major,Resolved,Fixed,09/May/11 15:16,20/Sep/11 10:42,
Bug,AMQ-3309,12506561,5.5.0 - kahadb indexing to be reviewed,,cityjms,Major,Closed,Duplicate,09/May/11 03:57,27/Sep/11 14:50,
Bug,AMQ-3307,12506470,"Message scheduled via cron to a broker with persistence enabled, is only delivered once",tabish,tomdz,Critical,Resolved,Duplicate,06/May/11 23:26,20/Sep/11 10:42,
Bug,AMQ-3306,12506468,Cron parser doesn't understand '?',tabish,tomdz,Major,Resolved,Fixed,06/May/11 22:53,20/Sep/11 10:42,
Bug,AMQ-3303,12506378,Standalone Webconsole crashes when accessing master-slave failover activeMQ,,abrand@esca.fr,Minor,Resolved,Fixed,06/May/11 07:46,17/Oct/13 13:28,
Bug,AMQ-3302,12505925,Broken link (current apidocs),,dewarim,Major,Resolved,Fixed,02/May/11 12:58,20/Jul/11 13:17,
Bug,AMQ-3301,12505811,LockFile in-jvm check is not thread-safe,rajdavies,artnaseef,Minor,Resolved,Fixed,29/Apr/11 17:45,15/Apr/12 04:51,
Bug,AMQ-3299,12505307,Prioritizing of messages isn't applied to all messages during test.,,gliesian,Trivial,Closed,Not A Problem,27/Apr/11 14:06,01/Jul/11 19:16,
Bug,AMQ-3296,12505152,Remove (old version) slf4j-api lib from amq releases,,hanson2010,Major,Resolved,Fixed,26/Apr/11 04:30,23/Jan/12 17:58,
Bug,AMQ-3294,12505000,ActiveMQ failover Denial of Service,rajdavies,luca.carettoni,Major,Resolved,Fixed,22/Apr/11 18:44,02/Dec/11 21:37,
Bug,AMQ-3293,12504987,"ActiveMQ broker hangs after sending many large messages with a TTL, and no DLQ",gtully,scotte,Critical,Resolved,Fixed,22/Apr/11 16:39,02/May/13 02:29,
Bug,AMQ-3292,12504985,KahaDb Transaction iterator remove doesn't throw Runtime Exception,,yaytul,Minor,Resolved,Fixed,22/Apr/11 14:42,20/Sep/11 10:42,
Bug,AMQ-3290,12504957,Wire format negotiation timeout: peer did not send his wire format,,csbubbles,Critical,Closed,Cannot Reproduce,22/Apr/11 08:22,02/Nov/11 07:09,
Bug,AMQ-3289,12504783,ActiveMQ has problems storing >4K messages in Oracle,gtully,gtully,Major,Resolved,Fixed,20/Apr/11 11:35,21/Sep/11 12:47,
Bug,AMQ-3288,12504774,"JDBC persistence adapter, intermittent performance degradation when a durable subscriber of priority messages falls behind",gtully,gtully,Major,Resolved,Fixed,20/Apr/11 10:12,20/Sep/11 10:42,
Bug,AMQ-3287,12504693,Failover hangs during pubsub test (slave config with services element),,gliesian,Minor,Closed,Incomplete,19/Apr/11 17:42,31/Aug/11 16:53,
Bug,AMQ-3286,12504649,ActiveMQ Connection Dispatcher thread,,splebel,Major,Closed,Cannot Reproduce,19/Apr/11 12:06,12/Aug/11 19:41,
Bug,AMQ-3285,12504576,ActiveMQXAConnectionFactory does not respect various parameters for redelivery policy,,jaskiratbhatia,Major,Closed,Not A Problem,18/Apr/11 18:24,18/Mar/13 10:28,
Bug,AMQ-3284,12504531,WebSockets and truncated body,dejanb,dejanb,Major,Resolved,Fixed,18/Apr/11 11:25,11/Feb/15 06:43,
Bug,AMQ-3283,12504381,Support for transactions broken in maven-activemq-perf-plugin,dejanb,tmielke,Major,Resolved,Fixed,15/Apr/11 15:08,20/Sep/11 10:42,
Bug,AMQ-3282,12504258,The wrapper.conf shipped in the linux-x86-32 and linux-x86-64 incorrectly specifies libwrapper.so,dejanb,dejanb,Major,Resolved,Fixed,14/Apr/11 12:11,20/Sep/11 10:42,
Bug,AMQ-3281,12504150,Messages stuck,,lernit.2007,Major,Open,,13/Apr/11 09:22,15/Jan/21 18:14,
Bug,AMQ-3279,12503947,KahaDB does not clean old files in combination with network connectors,gtully,aotto,Major,Resolved,Fixed,11/Apr/11 15:53,28/Oct/11 09:33,
Bug,AMQ-3278,12503799,CRON scheduling does not work correctly,tabish,matt_good@yahoo.com,Major,Resolved,Fixed,08/Apr/11 22:36,18/Apr/11 22:57,
Bug,AMQ-3277,12503781,Deadlock with static:(failover:(...)) configuration,gtully,artnaseef,Major,Resolved,Fixed,08/Apr/11 21:05,07/Oct/11 13:18,
Bug,AMQ-3276,12503739,ConcurrentModificationException in embedded 5.5.0 broker,gtully,dcheckoway,Major,Resolved,Fixed,08/Apr/11 13:47,20/Sep/11 10:42,
Bug,AMQ-3275,12503609,Make UDP protocol work,,dejanb,Major,Resolved,Fixed,07/Apr/11 08:38,20/Sep/11 10:42,
Bug,AMQ-3274,12503568,duplicate messages on Temporary Topics in network of brokers,rajdavies,artnaseef,Critical,Resolved,Fixed,06/Apr/11 23:14,16/Apr/12 06:23,
Bug,AMQ-3273,12503522,Slave broker acquires lock file when Master is still alive (shared file system master/slave setup),dejanb,daroo,Critical,Resolved,Fixed,06/Apr/11 15:03,20/Sep/11 10:41,
Bug,AMQ-3272,12503500,Handle RejectedExecutionException ,gtully,dejanb,Major,Resolved,Fixed,06/Apr/11 10:25,20/Sep/11 10:42,
Bug,AMQ-3270,12503456,URISupport.parseComposite broken for IPV6,,ggregory,Major,Closed,Invalid,05/Apr/11 21:20,23/Apr/12 22:12,
Bug,AMQ-3269,12503389,ACTIVEMQ_OPTS_MEMORY is ignored,dejanb,jmkgreen,Minor,Resolved,Fixed,05/Apr/11 11:04,20/Sep/11 10:41,
Bug,AMQ-3262,12503279,Browser closed while iterating changes message delivery order,dejanb,dejanb,Major,Resolved,Fixed,04/Apr/11 12:20,20/Sep/11 10:42,
Bug,AMQ-3261,12503269,setup writes incorrect jmx port,,jmkgreen,Minor,Resolved,Fixed,04/Apr/11 10:27,01/Nov/12 14:50,
Bug,AMQ-3257,12503061,Channel was inactive for too long exception occurs with service mix clustering,,bgowtham,Major,Closed,Incomplete,31/Mar/11 19:05,27/Sep/11 21:19,
Bug,AMQ-3256,12503032,For a Master Slave failover broker setup. The system does not reconnect to the broker if the brokers are restarted,,bootandy,Major,Closed,Cannot Reproduce,31/Mar/11 15:35,02/Nov/12 14:00,
Bug,AMQ-3255,12503028,Rollback of unknown Xid gives unexpected XA errorCode: 0,,guypardon,Major,Closed,Fixed,31/Mar/11 15:30,23/Aug/11 19:34,
Bug,AMQ-3254,12503026,"Can't use updateURIsURL, because the entry is missing in the xsd and so the activeMq instance cannot start",,matw,Critical,Closed,Incomplete,31/Mar/11 15:15,30/Sep/11 14:54,
Bug,AMQ-3251,12502721, javax.jms.TransactionInProgressException: Cannot rollback() inside an XASession,gtully,cmoulliard,Major,Resolved,Fixed,29/Mar/11 14:10,20/Oct/11 04:40,
Bug,AMQ-3245,12502617,SELECTORS doesn't work for releases 5.4.0 to current,,jayd.lowrider,Major,Resolved,Fixed,28/Mar/11 19:03,31/Mar/11 14:25,
Bug,AMQ-3243,12502506,"prioritizedMessages=""false"" does not disable message ordering of prioritized topic messages",,gliesian,Minor,Closed,Not A Problem,27/Mar/11 14:30,29/Jun/11 19:53,
Bug,AMQ-3240,12502229,load balance on a VirtualTopic queue broken where there are consumers subscribining to both the VT queue and VirtualTopic itself,,joesmithcomm,Major,Closed,Cannot Reproduce,23/Mar/11 21:00,15/Aug/14 20:34,
Bug,AMQ-3239,12502176,Jboss blocked in startup when messages are in the que,,mahmoudmaalej,Major,Resolved,Fixed,23/Mar/11 13:10,02/Nov/13 20:55,
Bug,AMQ-3238,12502168,Topic-Messages not redelivered to durable subscription after rollback and reconnect,gtully,gtully,Major,Resolved,Fixed,23/Mar/11 11:31,23/Mar/11 11:54,
Bug,AMQ-3234,12502029,Memory usage limits may be reported incorrectly.  ,,adrian.trenaman,Major,Open,,22/Mar/11 08:30,15/Jan/21 18:13,
Bug,AMQ-3233,12502026,warnOnProducerFlowControl is never reset to 'true' after the first INFO message is logged.,gtully,adrian.trenaman,Major,Resolved,Fixed,22/Mar/11 08:20,03/Mar/17 11:28,
Bug,AMQ-3230,12501859,SNAPSHOT 5.5 will not start,dejanb,aletheia7,Major,Closed,Fixed,19/Mar/11 08:23,13/Apr/13 06:10,
Bug,AMQ-3228,12501779,Fail to send message with HTTPS connector and slow connection,,libert,Major,Closed,Cannot Reproduce,18/Mar/11 11:27,25/Oct/11 21:39,
Bug,AMQ-3226,12501760,persistent messages expire without being saved to ActiveMQ.DLQ if a master-to-slave failover took place - issue with JDBC master-Slave cluster,,kiorsak,Critical,Open,,18/Mar/11 04:17,15/Jan/21 18:12,
Bug,AMQ-3225,12501726,After running for some days ActiveMQ queues getting inactive.,,nnprasad,Blocker,Closed,Incomplete,17/Mar/11 20:05,11/Aug/11 14:59,
Bug,AMQ-3223,12501646,SNAPSHOT 5.5 is not being built,dejanb,aletheia7,Major,Closed,Fixed,17/Mar/11 03:12,13/Apr/13 06:10,
Bug,AMQ-3222,12501600,Failover and SimpleDiscovery - query parameters getting dropped,gtully,gtully,Major,Resolved,Fixed,16/Mar/11 16:56,24/Apr/15 14:57,
Bug,AMQ-3221,12501572,EOFException: Chunk stream does not exist at page: 0 Re-appears,,allentrev,Major,Closed,Duplicate,16/Mar/11 12:05,23/Aug/11 19:37,
Bug,AMQ-3220,12501470,Wildcards do not work with included destinations for network connectors.,dejanb,dejanb,Major,Resolved,Fixed,15/Mar/11 15:07,15/Mar/11 15:10,
Bug,AMQ-3217,12501305,static:// URI behavoir inconsistent,mattrpav,mattrpav,Major,Closed,Not A Problem,13/Mar/11 21:41,18/Mar/21 14:46,
Bug,AMQ-3214,12500963,"""InactivityMonitor Async Task"" threads leaking",,timiblossom,Critical,Resolved,Fixed,09/Mar/11 23:52,20/Sep/11 10:42,
Bug,AMQ-3213,12500904,failover doesn't reconnect after broker restart,,shcheklein,Major,Resolved,Fixed,09/Mar/11 16:10,03/Oct/19 05:24,
Bug,AMQ-3212,12500868,Durable topic subscriptions loose messages during sudden server restart,mattrpav,jabbah,Major,Closed,Abandoned,09/Mar/11 10:42,18/Mar/21 14:47,
Bug,AMQ-3211,12500835,JMSXUserId Can be spoofed by client,gtully,michsteiner,Major,Resolved,Fixed,09/Mar/11 03:28,15/Mar/11 11:53,
Bug,AMQ-3210,12500767,OutOfMemory error on ActiveMQ startup,,lior.okman,Critical,Resolved,Incomplete,08/Mar/11 14:35,09/Dec/11 11:46,
Bug,AMQ-3209,12500701,URISupport.createURIWithQuery() fails on some composite uris.,tabish,psiolent,Minor,Resolved,Fixed,07/Mar/11 23:39,09/Mar/11 15:18,
Bug,AMQ-3206,12500639,"Unsubscribed durable sub can leave dangling message reference in kahaDB, visible after a restart",gtully,gtully,Major,Resolved,Fixed,07/Mar/11 14:55,23/Apr/12 10:10,
Bug,AMQ-3202,12500519,Sending an Empty MapMessage over HttpTransport fails with exception,tabish,tabish,Minor,Resolved,Fixed,05/Mar/11 17:12,04/May/11 18:56,
Bug,AMQ-3200,12500497,Scheduled CRON jobs execute twice,tabish,aletheia7,Major,Closed,Fixed,05/Mar/11 05:38,13/Apr/13 06:11,
Bug,AMQ-3199,12500496,CRON next scheduled time incorrectly calculated,tabish,aletheia7,Major,Closed,Fixed,05/Mar/11 05:29,13/Apr/13 06:11,
Bug,AMQ-3194,12500006,persistent messages disappear (lost!!) upon expiry rather than ending up in a DLQ,,kiorsak,Critical,Closed,Incomplete,01/Mar/11 05:17,11/Aug/11 15:22,
Bug,AMQ-3193,12499922,Consumers won't get msgs after JMX operation removeMatchingMessages() was called on a queue.,dejanb,dejanb,Major,Resolved,Fixed,28/Feb/11 13:49,28/Feb/11 14:35,
Bug,AMQ-3190,12499704,Durable Subscription - missing messages when selector matching sub resumes after broker restart,gtully,gtully,Major,Resolved,Fixed,25/Feb/11 12:45,25/Feb/11 13:18,
Bug,AMQ-3187,12499360,IllegalMonitorStateException in default topic consumer of maven-activemq-perf-plugin,tabish,tmielke,Major,Resolved,Fixed,22/Feb/11 16:13,24/Feb/11 20:12,
Bug,AMQ-3185,12499175,Closing a VMTransport can cause all other VMTransports to be prematurely closed,tabish,stirlingc,Critical,Resolved,Fixed,20/Feb/11 19:14,24/Feb/11 16:52,
Bug,AMQ-3182,12498775,"JAAS PropertiesLoginModule does not maintain internal validity state, so will commit in error after an invalid login attempt",gtully,gtully,Major,Resolved,Fixed,16/Feb/11 15:50,16/Feb/11 16:33,
Bug,AMQ-3181,12498633,ActiveMQConnectionFactory fails in an Applet enviroment,chirino,chirino,Major,Resolved,Fixed,15/Feb/11 13:00,15/Feb/11 13:03,
Bug,AMQ-3180,12498515,"JMX Browse of BytesMessage fails with javax.management.openmbean.OpenDataException: Argument's element itemValues[8]=""[B@de15a0"" is not a valid value for this item",gtully,gtully,Minor,Resolved,Fixed,14/Feb/11 11:02,14/Feb/11 11:22,
Bug,AMQ-3176,12498131,"Potential deadlock in duplex network connector recreation, resulting in dangling connections",gtully,gtully,Major,Resolved,Fixed,09/Feb/11 15:18,10/Feb/11 11:11,
Bug,AMQ-3171,12497347,Channel was inactive for too long,,adamk,Major,Closed,Incomplete,01/Feb/11 15:35,19/Jul/11 21:10,
Bug,AMQ-3169,12497299,Failover resolving IP to Name on reconnection,,userbob,Minor,Closed,Cannot Reproduce,01/Feb/11 08:50,21/Feb/12 20:36,
Bug,AMQ-3168,12497106,Broker XSD: boolean attributes should permit value injection via Srping's PropertyPlaceholderConfigurer,dejanb,joeniski,Major,Resolved,Fixed,28/Jan/11 22:18,14/Nov/11 10:58,
Bug,AMQ-3167,12497051,possible skipped Queue messages in memory limited configuration with fast consumers,gtully,gtully,Major,Resolved,Fixed,28/Jan/11 13:08,11/Feb/11 14:30,
Bug,AMQ-3166,12497014,client calls to createProducer() and send() successful even though BrokerFilter methods throw exceptions,gtully,artnaseef,Major,Resolved,Fixed,28/Jan/11 05:35,22/Nov/16 16:27,
Bug,AMQ-3165,12497000,ActiveMQ 5.4.2 Admin - Accessing Scheduled.jsp giving an Exception in log file,dejanb,nnprasad,Major,Resolved,Duplicate,27/Jan/11 23:50,28/Jan/11 12:08,
Bug,AMQ-3163,12496846,bin/activemq error on MacOS (and maybe Cygwin),,dcheckoway,Major,Resolved,Fixed,26/Jan/11 17:04,14/Oct/11 21:07,
Bug,AMQ-3162,12496743,"ActiveMQ checkpoint worker makes unnecessary repeated calls to Journal.getFileMap(), leading to excessive memory usage",gtully,ccondit,Major,Resolved,Fixed,25/Jan/11 23:05,26/Jan/11 10:42,
Bug,AMQ-3161,12496740,Race condition in ActiveMQ Journal Checkpoint worker thread cleanup leads to multiple running instances,gtully,ccondit,Critical,Resolved,Fixed,25/Jan/11 22:55,26/Jan/11 13:32,
Bug,AMQ-3160,12496738,ConcurrentModificationException in ActiveMQ Journal Checkpoint Worker,gtully,ccondit,Minor,Resolved,Fixed,25/Jan/11 22:50,26/Jan/11 12:15,
Bug,AMQ-3158,12496724,topics with durable subscribers don't indicate messages have dequeued in console,,softweave,Major,Closed,Cannot Reproduce,25/Jan/11 21:09,13/Nov/13 15:50,
Bug,AMQ-3157,12496720,Garbage collecting inactive destinations does not work with queue mirroring,,jgomes,Minor,Resolved,Fixed,25/Jan/11 20:26,22/Nov/11 08:30,
Bug,AMQ-3156,12496681,Active MQ lose messages which were published on topic,,ghoshea,Major,Closed,Fixed,25/Jan/11 14:45,27/Jan/11 14:08,
Bug,AMQ-3155,12496637,Bad conversion from stomp topic to activeMQ topic,tabish,barroco,Major,Closed,Won't Fix,25/Jan/11 07:12,16/Feb/11 20:43,
Bug,AMQ-3154,12496618,unable to implement custom broker-to-broker authorization,,artnaseef,Major,Resolved,Fixed,24/Jan/11 23:41,26/Oct/11 22:42,
Bug,AMQ-3153,12496459,An expired message that is consumed and resent with an updated expiration never expires again.,tabish,stirlingc,Major,Resolved,Fixed,23/Jan/11 21:03,24/Feb/11 21:02,
Bug,AMQ-3149,12496260,"concurrentStoreAndDispatchQueues when cache disabled can lead to skipped message dispatch, leaving message pending for some time",gtully,gtully,Major,Resolved,Fixed,21/Jan/11 11:33,12/Mar/13 17:07,
Bug,AMQ-3147,12496246,many copies of the same message,,adamk,Major,Closed,Cannot Reproduce,21/Jan/11 09:26,09/Jul/11 17:05,
Bug,AMQ-3143,12495803,JMX attribute change doesn't affect store usage,dejanb,dejanb,Major,Resolved,Fixed,17/Jan/11 16:41,14/Feb/17 11:35,
Bug,AMQ-3142,12495753,Prepare the upgrade to Karaf 2.2,dejanb,jbonofre,Major,Resolved,Fixed,17/Jan/11 09:12,24/Mar/11 13:03,
Bug,AMQ-3141,12495727,Messages may be lost when schedule them with a short delay,tabish,moczarski,Minor,Resolved,Fixed,16/Jan/11 22:03,04/Sep/13 20:51,
Bug,AMQ-3140,12495724,Lost messages when scheduling messages concurrently,tabish,moczarski,Major,Resolved,Fixed,16/Jan/11 20:32,02/May/13 02:29,
Bug,AMQ-3133,12495433,Sources missing in activemq-spring-5.4.2-sources.jar,,topping,Trivial,Closed,Incomplete,12/Jan/11 23:01,28/Jun/11 21:42,
Bug,AMQ-3132,12495373,Web Console fails on Equinox OSGi server,,siano,Minor,Closed,Won't Fix,12/Jan/11 14:28,01/Aug/13 07:51,
Bug,AMQ-3131,12495322,Failed to reset batching ... java.lang.IllegalStateException: PageFile is not loaded,gtully,ives.stoddard,Major,Resolved,Fixed,12/Jan/11 00:24,18/Jan/12 16:50,
Bug,AMQ-3130,12495295,ActiveMQ's Activator not discovering other bundles with extensions.,chirino,chirino,Major,Resolved,Fixed,11/Jan/11 20:12,11/Jan/11 20:21,
Bug,AMQ-3129,12495294,Can only have one duplex networkConnection per transportConnection,gtully,asussman,Major,Resolved,Fixed,11/Jan/11 20:07,10/Feb/11 11:10,
Bug,AMQ-3128,12495193,networkConnection fails when SSLv2 disabled,,asussman,Major,Closed,Cannot Reproduce,11/Jan/11 00:30,06/Nov/12 21:52,
Bug,AMQ-3127,12495173,Network bridge causes deadlock on queue/topic when message dispatch and consumer registration overlap.,,stirlingc,Critical,Resolved,Fixed,10/Jan/11 21:46,11/Jul/14 19:00,
Bug,AMQ-3126,12495159,Brokes in failover mode not always provides messages,,adamk,Major,Resolved,Invalid,10/Jan/11 19:25,02/Nov/13 20:51,
Bug,AMQ-3125,12495011,updateClusterFilter/ClientsOnRemove broken when running JMX broker,gtully,asussman,Major,Resolved,Fixed,08/Jan/11 02:30,10/Jan/11 15:44,
Bug,AMQ-3124,12495009,Failover transport client gets corrupted connectedBrokers data ,gtully,asussman,Major,Resolved,Fixed,08/Jan/11 01:59,01/Feb/11 12:44,
Bug,AMQ-3123,12494988,ajax client receives incorrect messages when subscribed to multiple topics,,alexdean,Major,Resolved,Fixed,07/Jan/11 21:20,27/Sep/11 21:26,
Bug,AMQ-3122,12494944,Recovery after out of disk space (when space freed up) needs manual intervention,gtully,gtully,Major,Resolved,Fixed,07/Jan/11 14:08,21/Jan/11 17:50,
Bug,AMQ-3120,12494857,"KahaDB error: ""Could not locate data file""",gtully,dcheckoway,Major,Resolved,Fixed,06/Jan/11 16:46,14/Feb/11 13:20,
Bug,AMQ-3119,12494843,Proxy connector stop sending messages after failover,dejanb,dejanb,Major,Resolved,Fixed,06/Jan/11 13:39,10/Jan/11 13:32,
Bug,AMQ-3118,12494755,Failover Transport Hot Backup Connections Not Being Closed By Connection Pool When The Primary Connection Is Idle,,timezra,Major,Closed,Cannot Reproduce,05/Jan/11 19:24,30/Sep/11 21:38,
Bug,AMQ-3115,12494706,reportInterval property ignored by DiscardingDLQBrokerPlugin,gtully,gtully,Major,Resolved,Fixed,05/Jan/11 10:21,05/Jan/11 10:28,
Bug,AMQ-3113,12494623,"AMQ Web console creates, but does not delete destinations with '#', '%', '&' and '+' characters.",,gliesian,Major,Closed,Abandoned,04/Jan/11 17:51,06/Oct/11 03:51,
Bug,AMQ-3112,12494603,"sending a ""--help"" command to ActiveMQ.Agent causes it to lock up and reply with help to all subsequent messages",,aivanise,Minor,Resolved,Won't Fix,04/Jan/11 14:59,02/Nov/13 20:46,
Bug,AMQ-3111,12494539,Negative Pending Message Count,,akuntamukkala,Major,Closed,Cannot Reproduce,03/Jan/11 22:52,19/Jul/16 22:22,
Bug,AMQ-3110,12494319,Same message redelivered again even though moved to a different queue using web console,,akuntamukkala,Critical,Closed,Cannot Reproduce,30/Dec/10 19:45,20/Jul/11 18:42,
Bug,AMQ-3106,12494246,Failover with a durable consumer can lose Messages,,tabish,Major,Closed,Not A Problem,29/Dec/10 14:25,05/Jul/12 13:06,
Bug,AMQ-3104,12494036,kahaDB 3 fails to start after server VM reset,,hsn,Critical,Resolved,Fixed,24/Dec/10 13:27,02/May/13 02:29,
Bug,AMQ-3103,12493964,Queue stalls after Job Scheduler component shuts down.,,swapnonil,Critical,Closed,Fixed,23/Dec/10 10:43,02/Jun/11 14:07,
Bug,AMQ-3102,12493845,Can't find logging.properties file,,cgupta24,Major,Closed,Cannot Reproduce,22/Dec/10 08:51,20/Jul/11 18:43,
Bug,AMQ-3101,12493841,Issues in password encryption,davsclaus,cgupta24,Minor,Resolved,Fixed,22/Dec/10 08:12,13/Nov/13 16:52,
